ts,src_ip,src_port,dst_ip,dst_port,proto,duration,src_bytes,dst_bytes,type,label
1600000155,192.168.1.154,1515,10.0.0.2,502,tcp,0.8247,10697,30162,ddos,1
1600000227,192.168.1.104,8510,10.0.0.1,1883,tcp,0.4675,15966,7872,ddos,1
1600000697,192.168.1.76,5160,10.0.0.9,80,tcp,0.383,1300,2731,normal,0
1600000391,192.168.1.55,33298,10.0.0.6,8883,tcp,0.2939,349,595,normal,0
1600000858,192.168.1.124,16207,10.0.0.8,502,tcp,0.0238,529,118,normal,0
1600000585,192.168.1.140,29895,10.0.0.4,502,tcp,0.2053,1820,416,normal,0
1600000205,192.168.1.10,49802,10.0.0.7,502,tcp,0.7813,459,201,normal,0
1600000295,192.168.1.105,14698,10.0.0.8,1883,tcp,0.16,3436,498,normal,0
1600000174,192.168.1.28,14616,10.0.0.5,80,tcp,1.659,91776,21302,password,1
1600000990,192.168.1.191,31731,10.0.0.2,80,tcp,0.6178,897,439,normal,0
1600000072,192.168.1.186,54618,10.0.0.9,80,tcp,1.3463,18690,27176,scanning,1
1600000303,192.168.1.13,14163,10.0.0.4,80,tcp,0.2173,4129,305,normal,0
1600000405,192.168.1.32,20183,10.0.0.5,502,tcp,0.8988,31835,46022,backdoor,1
1600000954,192.168.1.30,37831,10.0.0.3,1883,tcp,0.022,19648,43124,backdoor,1
1600000605,192.168.1.177,43054,10.0.0.4,502,tcp,1.1749,1887,3160,normal,0
1600000880,192.168.1.163,43768,10.0.0.6,502,tcp,0.4842,1240,732,normal,0
1600000057,192.168.1.36,41020,10.0.0.4,80,tcp,0.5901,115581,72533,ddos,1
1600000318,192.168.1.158,57900,10.0.0.4,1883,tcp,0.4358,4129,2346,normal,0
1600000472,192.168.1.193,57332,10.0.0.8,8883,tcp,0.6116,1966,877,normal,0
1600000040,192.168.1.160,23104,10.0.0.6,80,tcp,1.9896,42015,25841,scanning,1
1600000741,192.168.1.55,65357,10.0.0.6,1883,tcp,0.0961,1861,246,normal,0
1600000955,192.168.1.191,54711,10.0.0.7,8883,tcp,1.1668,29097,47243,ddos,1
1600000118,192.168.1.96,21223,10.0.0.8,502,tcp,0.6722,50684,23166,ddos,1
1600000666,192.168.1.41,51086,10.0.0.5,8883,tcp,1.4641,1836,1850,normal,0
1600000080,192.168.1.34,62018,10.0.0.1,1883,tcp,0.2177,32379,17309,password,1
1600000638,192.168.1.78,22794,10.0.0.9,1883,tcp,0.1749,22624,10935,ddos,1
1600000009,192.168.1.142,45312,10.0.0.8,80,tcp,1.4267,10315,20215,ddos,1
1600000728,192.168.1.38,47626,10.0.0.2,80,tcp,1.9395,27516,48822,scanning,1
1600000814,192.168.1.151,40118,10.0.0.5,1883,tcp,0.2729,63799,50335,ddos,1
1600000739,192.168.1.127,18336,10.0.0.1,8883,tcp,1.6222,35825,13561,ddos,1
1600000569,192.168.1.25,30335,10.0.0.7,1883,tcp,0.9907,27833,18680,ddos,1
1600000835,192.168.1.47,62906,10.0.0.6,502,tcp,1.2852,3093,1517,normal,0
1600000704,192.168.1.189,59659,10.0.0.8,1883,tcp,0.8575,70518,41243,ddos,1
1600000260,192.168.1.90,5287,10.0.0.7,502,tcp,1.3208,704,708,normal,0
1600000282,192.168.1.136,30273,10.0.0.6,80,tcp,0.8353,829,1261,normal,0
1600000476,192.168.1.96,3522,10.0.0.9,80,tcp,0.1016,1134,397,normal,0
1600000174,192.168.1.14,30362,10.0.0.5,1883,tcp,0.1536,1340,2636,normal,0
1600000299,192.168.1.21,18498,10.0.0.6,1883,tcp,1.6017,53246,15283,scanning,1
1600000316,192.168.1.95,49400,10.0.0.3,80,tcp,0.1431,1139,1318,normal,0
1600000546,192.168.1.17,26378,10.0.0.2,1883,tcp,0.1996,2477,1428,normal,0
1600000793,192.168.1.69,23074,10.0.0.3,502,tcp,0.001,635,432,normal,0
1600000239,192.168.1.148,50189,10.0.0.8,1883,tcp,0.3404,1418,1130,normal,0
1600000307,192.168.1.116,16763,10.0.0.9,80,tcp,0.3652,140785,49985,backdoor,1
1600000536,192.168.1.86,13349,10.0.0.1,8883,tcp,0.9219,31330,50637,scanning,1
1600000395,192.168.1.139,62692,10.0.0.6,1883,tcp,1.548,94450,79211,scanning,1
1600000069,192.168.1.59,37541,10.0.0.6,502,tcp,0.1826,1907,279,normal,0
1600000184,192.168.1.159,19273,10.0.0.3,502,tcp,1.0698,1996,389,normal,0
1600000962,192.168.1.100,16959,10.0.0.5,502,tcp,1.0724,268,915,normal,0
1600000055,192.168.1.148,25391,10.0.0.9,80,tcp,0.2683,969,911,normal,0
1600000438,192.168.1.25,62032,10.0.0.2,1883,tcp,1.7166,409,453,normal,0
1600000898,192.168.1.55,33642,10.0.0.1,8883,tcp,1.7122,45267,88024,scanning,1
1600000641,192.168.1.31,13598,10.0.0.2,8883,tcp,0.3982,92596,86059,backdoor,1
1600000972,192.168.1.148,40717,10.0.0.2,80,tcp,0.9817,34836,42225,scanning,1
1600000136,192.168.1.81,19213,10.0.0.4,8883,tcp,1.5276,20622,10126,backdoor,1
1600000281,192.168.1.149,42417,10.0.0.7,1883,tcp,0.4122,404,1013,normal,0
1600000357,192.168.1.197,56997,10.0.0.7,1883,tcp,1.0529,19367,15078,password,1
1600000033,192.168.1.31,17922,10.0.0.1,1883,tcp,1.0147,1189,2485,normal,0
1600000895,192.168.1.151,14594,10.0.0.9,1883,tcp,0.1525,1032,966,normal,0
1600000303,192.168.1.73,60010,10.0.0.1,8883,tcp,0.9659,3547,2807,normal,0
1600000039,192.168.1.126,44925,10.0.0.6,80,tcp,1.6356,25520,26987,scanning,1
1600000515,192.168.1.120,31227,10.0.0.7,80,tcp,0.4183,317,449,normal,0
1600000001,192.168.1.154,56203,10.0.0.8,80,tcp,0.0742,1822,1395,normal,0
1600000798,192.168.1.135,3584,10.0.0.1,8883,tcp,1.7126,1658,265,normal,0
1600000635,192.168.1.112,34776,10.0.0.2,80,tcp,2.3951,1564,1446,normal,0
1600000949,192.168.1.32,3429,10.0.0.1,80,tcp,0.7689,3676,2458,normal,0
1600000649,192.168.1.90,44575,10.0.0.7,502,tcp,1.1261,4911,2951,normal,0
1600000353,192.168.1.183,19563,10.0.0.5,80,tcp,0.0274,1868,2311,normal,0
1600000005,192.168.1.51,25919,10.0.0.7,80,tcp,0.7706,912,792,normal,0
1600000794,192.168.1.180,22164,10.0.0.4,80,tcp,1.9926,103294,90882,ddos,1
1600000170,192.168.1.137,53863,10.0.0.7,502,tcp,1.2159,32334,25894,ddos,1
1600000296,192.168.1.175,56186,10.0.0.4,502,tcp,1.957,10875,7005,ddos,1
1600000540,192.168.1.142,21480,10.0.0.5,502,tcp,1.8679,533,68,normal,0
1600000864,192.168.1.192,62814,10.0.0.9,502,tcp,0.1065,542,318,normal,0
1600000410,192.168.1.41,49879,10.0.0.6,80,tcp,0.5449,209,664,normal,0
1600000820,192.168.1.39,49797,10.0.0.1,80,tcp,0.2869,833,497,normal,0
1600000205,192.168.1.21,34887,10.0.0.8,1883,tcp,1.9829,33938,3472,scanning,1
1600000624,192.168.1.82,2432,10.0.0.5,80,tcp,0.2785,1099,566,normal,0
1600000233,192.168.1.109,63352,10.0.0.7,1883,tcp,0.0819,785,1726,normal,0
1600000309,192.168.1.68,36180,10.0.0.1,8883,tcp,1.5998,33451,22772,password,1
1600000534,192.168.1.34,6604,10.0.0.5,8883,tcp,0.2861,222,318,normal,0
1600000134,192.168.1.80,23621,10.0.0.3,502,tcp,0.296,5233,3295,normal,0
1600000135,192.168.1.73,56294,10.0.0.4,8883,tcp,0.5536,1237,377,normal,0
1600000369,192.168.1.179,48208,10.0.0.6,1883,tcp,0.0078,1078,568,normal,0
1600000165,192.168.1.88,45313,10.0.0.8,8883,tcp,0.7191,1414,1777,normal,0
1600000000,192.168.1.137,36452,10.0.0.9,8883,tcp,0.7905,45579,27549,ddos,1
1600000679,192.168.1.86,13215,10.0.0.1,80,tcp,0.4347,2816,1687,normal,0
1600000753,192.168.1.137,15692,10.0.0.6,8883,tcp,0.1289,1052,1917,normal,0
1600000563,192.168.1.76,18266,10.0.0.8,1883,tcp,1.7402,17936,5774,ddos,1
1600000633,192.168.1.104,13697,10.0.0.7,502,tcp,0.1122,234,45,normal,0
1600000384,192.168.1.104,5662,10.0.0.4,8883,tcp,1.1167,2362,2190,normal,0
1600000624,192.168.1.134,13174,10.0.0.6,1883,tcp,1.5613,29303,25156,backdoor,1
1600000070,192.168.1.106,50815,10.0.0.8,8883,tcp,0.1072,75551,37336,scanning,1
1600000088,192.168.1.82,52555,10.0.0.7,80,tcp,0.8449,29606,2666,scanning,1
1600000884,192.168.1.33,22311,10.0.0.4,1883,tcp,1.8699,60805,51700,password,1
1600000891,192.168.1.196,9860,10.0.0.8,80,tcp,0.6225,809,2518,normal,0
1600000254,192.168.1.98,32887,10.0.0.8,1883,tcp,1.7059,51459,23158,password,1
1600000271,192.168.1.166,8954,10.0.0.8,8883,tcp,0.1116,1737,2731,normal,0
1600000086,192.168.1.42,7285,10.0.0.7,502,tcp,1.0096,768,382,normal,0
1600000760,192.168.1.163,10865,10.0.0.9,502,tcp,0.4795,1646,1484,normal,0
1600000179,192.168.1.64,13591,10.0.0.9,1883,tcp,1.4709,83166,20221,ddos,1
1600000892,192.168.1.88,15636,10.0.0.7,1883,tcp,1.83,14305,8248,scanning,1
1600000928,192.168.1.177,34624,10.0.0.8,8883,tcp,1.6714,81067,13238,password,1
1600000895,192.168.1.149,60444,10.0.0.1,1883,tcp,1.6343,877,619,normal,0
1600000010,192.168.1.134,41235,10.0.0.8,1883,tcp,0.5172,54076,26995,password,1
1600000559,192.168.1.88,31534,10.0.0.7,80,tcp,0.6583,634,276,normal,0
1600000216,192.168.1.177,25048,10.0.0.8,80,tcp,0.3416,2940,1948,normal,0
1600000736,192.168.1.32,24572,10.0.0.9,502,tcp,0.3448,45594,71255,scanning,1
1600000662,192.168.1.113,64691,10.0.0.1,502,tcp,0.3758,28972,30761,scanning,1
1600000755,192.168.1.151,64267,10.0.0.1,1883,tcp,0.8231,621,507,normal,0
1600000639,192.168.1.49,34568,10.0.0.3,1883,tcp,0.0163,4571,3579,normal,0
1600000166,192.168.1.187,6419,10.0.0.2,502,tcp,1.8943,344,482,normal,0
1600000302,192.168.1.30,47231,10.0.0.8,80,tcp,0.2521,26832,21787,ddos,1
1600000580,192.168.1.193,64126,10.0.0.1,80,tcp,0.1223,399,186,normal,0
1600000029,192.168.1.175,20470,10.0.0.5,8883,tcp,1.1038,20150,37700,scanning,1
1600000042,192.168.1.50,16436,10.0.0.6,502,tcp,1.7421,40135,15923,scanning,1
1600000886,192.168.1.99,7619,10.0.0.6,80,tcp,0.197,4656,1297,normal,0
1600000473,192.168.1.53,16611,10.0.0.8,8883,tcp,0.0341,907,2385,normal,0
1600000909,192.168.1.173,5703,10.0.0.7,1883,tcp,0.1402,3032,517,normal,0
1600000806,192.168.1.42,22885,10.0.0.5,1883,tcp,0.4969,402,249,normal,0
1600000375,192.168.1.64,29067,10.0.0.8,80,tcp,0.2278,1364,1214,normal,0
1600000363,192.168.1.146,49570,10.0.0.8,1883,tcp,0.4173,60547,33444,password,1
1600000992,192.168.1.50,24377,10.0.0.6,1883,tcp,0.3206,154,41,normal,0
1600000898,192.168.1.81,8093,10.0.0.5,1883,tcp,1.5063,85650,18938,ddos,1
1600000030,192.168.1.199,42359,10.0.0.4,1883,tcp,1.5452,70326,32291,password,1
1600000544,192.168.1.41,27980,10.0.0.6,502,tcp,0.1792,2414,421,normal,0
1600000411,192.168.1.17,23601,10.0.0.9,502,tcp,0.367,377,287,normal,0
1600000570,192.168.1.117,41360,10.0.0.3,502,tcp,0.7264,679,404,normal,0
1600000273,192.168.1.39,50654,10.0.0.3,1883,tcp,0.3318,1419,2571,normal,0
1600000905,192.168.1.90,37239,10.0.0.3,1883,tcp,0.4245,2241,1084,normal,0
1600000045,192.168.1.161,52869,10.0.0.5,1883,tcp,1.9688,41553,12152,scanning,1
1600000861,192.168.1.105,18387,10.0.0.5,80,tcp,0.8459,3483,584,normal,0
1600000662,192.168.1.193,40395,10.0.0.8,1883,tcp,0.621,1532,203,normal,0
1600000047,192.168.1.122,62924,10.0.0.2,80,tcp,0.3516,2148,2967,normal,0
1600000519,192.168.1.154,9032,10.0.0.3,80,tcp,0.491,231,144,normal,0
1600000400,192.168.1.105,41284,10.0.0.5,80,tcp,1.8165,34214,11687,scanning,1
1600000901,192.168.1.196,55063,10.0.0.2,8883,tcp,0.0391,34338,17028,scanning,1
1600000272,192.168.1.114,37297,10.0.0.8,8883,tcp,0.1477,2315,437,normal,0
1600000649,192.168.1.119,27373,10.0.0.3,8883,tcp,1.0575,488,369,normal,0
1600000596,192.168.1.46,57828,10.0.0.6,80,tcp,0.3387,199,269,normal,0
1600000860,192.168.1.181,45426,10.0.0.2,80,tcp,0.2635,84234,65222,backdoor,1
1600000379,192.168.1.185,37524,10.0.0.6,502,tcp,0.9607,37293,40809,backdoor,1
1600000813,192.168.1.183,47747,10.0.0.1,80,tcp,1.8083,1453,1060,normal,0
1600000546,192.168.1.118,42233,10.0.0.5,8883,tcp,1.6147,29489,87482,scanning,1
1600000847,192.168.1.155,25570,10.0.0.6,80,tcp,0.6661,2816,775,normal,0
1600000393,192.168.1.96,26444,10.0.0.8,80,tcp,0.7114,733,579,normal,0
1600000037,192.168.1.117,28789,10.0.0.5,1883,tcp,0.2799,3848,2231,normal,0
1600000063,192.168.1.72,57184,10.0.0.3,8883,tcp,0.5972,5112,1744,normal,0
1600000419,192.168.1.90,53246,10.0.0.6,8883,tcp,0.2436,1118,519,normal,0
1600000031,192.168.1.78,5032,10.0.0.6,8883,tcp,1.4999,5355,2019,normal,0
1600000556,192.168.1.101,7510,10.0.0.1,502,tcp,1.6986,32420,19074,ddos,1
1600000101,192.168.1.53,58990,10.0.0.2,8883,tcp,0.8831,42062,49221,password,1
1600000525,192.168.1.165,21051,10.0.0.2,1883,tcp,1.6209,11712,7674,password,1
1600000252,192.168.1.65,39812,10.0.0.9,8883,tcp,0.1631,605,245,normal,0
1600000812,192.168.1.31,37636,10.0.0.2,502,tcp,0.0559,764,638,normal,0
1600000519,192.168.1.61,24594,10.0.0.5,8883,tcp,0.0569,2151,1637,normal,0
1600000017,192.168.1.156,53268,10.0.0.3,502,tcp,0.0159,793,620,normal,0
1600000770,192.168.1.75,43686,10.0.0.1,502,tcp,0.5409,1859,751,normal,0
1600000691,192.168.1.65,65054,10.0.0.4,1883,tcp,1.8123,83358,10910,backdoor,1
1600000796,192.168.1.27,60856,10.0.0.2,80,tcp,0.8169,910,2332,normal,0
1600000578,192.168.1.30,22816,10.0.0.6,502,tcp,0.036,2128,2049,normal,0
1600000573,192.168.1.49,11270,10.0.0.2,8883,tcp,0.0456,3398,2357,normal,0
1600000922,192.168.1.119,19405,10.0.0.7,502,tcp,1.1217,561,2368,normal,0
1600000593,192.168.1.107,7465,10.0.0.3,502,tcp,0.4143,493,420,normal,0
1600000297,192.168.1.48,50572,10.0.0.2,1883,tcp,0.4035,458,1240,normal,0
1600000786,192.168.1.57,27384,10.0.0.2,1883,tcp,0.7099,702,295,normal,0
1600000210,192.168.1.182,37203,10.0.0.5,80,tcp,1.4256,79867,40916,backdoor,1
1600000593,192.168.1.45,55404,10.0.0.5,8883,tcp,0.1356,927,378,normal,0
1600000243,192.168.1.141,43888,10.0.0.6,1883,tcp,0.0725,1229,369,normal,0
1600000081,192.168.1.23,30630,10.0.0.3,8883,tcp,0.3834,764,686,normal,0
1600000793,192.168.1.34,40742,10.0.0.1,8883,tcp,0.1345,805,399,normal,0
1600000501,192.168.1.19,24013,10.0.0.8,8883,tcp,1.2807,1994,890,normal,0
1600000359,192.168.1.35,19161,10.0.0.6,1883,tcp,0.3166,2151,1282,normal,0
1600000213,192.168.1.74,59325,10.0.0.8,1883,tcp,1.4307,290,276,normal,0
1600000895,192.168.1.39,20420,10.0.0.2,502,tcp,1.9892,16047,32044,password,1
1600000347,192.168.1.116,9115,10.0.0.2,1883,tcp,0.0701,3802,2235,normal,0
1600000728,192.168.1.89,59350,10.0.0.9,502,tcp,0.0046,2968,1986,normal,0
1600000752,192.168.1.67,5088,10.0.0.1,1883,tcp,0.8177,66418,33977,ddos,1
1600000464,192.168.1.176,30160,10.0.0.3,1883,tcp,0.7559,1922,1820,normal,0
1600000468,192.168.1.55,12672,10.0.0.6,1883,tcp,0.7363,1323,1170,normal,0
1600000210,192.168.1.23,18044,10.0.0.4,8883,tcp,1.8968,81932,7465,scanning,1
1600000265,192.168.1.85,53509,10.0.0.4,8883,tcp,0.6275,3655,3616,normal,0
1600000025,192.168.1.151,63411,10.0.0.3,502,tcp,0.1594,196,293,normal,0
1600000477,192.168.1.83,24075,10.0.0.7,80,tcp,0.3473,227,315,normal,0
1600000267,192.168.1.36,8001,10.0.0.6,80,tcp,1.8299,94466,62174,backdoor,1
1600000117,192.168.1.11,35869,10.0.0.2,502,tcp,1.7321,33161,12993,scanning,1
1600000670,192.168.1.170,46145,10.0.0.1,80,tcp,1.5758,1457,377,normal,0
1600000665,192.168.1.40,60852,10.0.0.4,8883,tcp,0.3664,2125,1728,normal,0
1600000542,192.168.1.94,6104,10.0.0.9,8883,tcp,0.2175,1038,2914,normal,0
1600000556,192.168.1.73,34603,10.0.0.1,8883,tcp,0.2455,1965,1223,normal,0
1600000874,192.168.1.73,7985,10.0.0.1,502,tcp,0.5425,808,423,normal,0
1600000354,192.168.1.148,8354,10.0.0.5,80,tcp,0.2817,31718,19228,scanning,1
1600000127,192.168.1.26,34538,10.0.0.6,80,tcp,0.2602,1024,1284,normal,0
1600000077,192.168.1.169,35097,10.0.0.6,502,tcp,0.6907,114090,81608,ddos,1
1600000585,192.168.1.123,22479,10.0.0.6,1883,tcp,1.9008,731,980,normal,0
1600000154,192.168.1.49,11710,10.0.0.8,502,tcp,0.4356,2263,742,normal,0
1600000988,192.168.1.50,7859,10.0.0.7,8883,tcp,0.2415,1235,799,normal,0
1600000120,192.168.1.98,18429,10.0.0.3,8883,tcp,1.0241,2269,706,normal,0
1600000464,192.168.1.104,22755,10.0.0.3,8883,tcp,0.3881,5525,1723,normal,0
1600000704,192.168.1.186,7741,10.0.0.6,502,tcp,0.1185,23091,24098,backdoor,1
1600000332,192.168.1.178,33645,10.0.0.1,80,tcp,0.1732,403,340,normal,0
1600000958,192.168.1.27,5892,10.0.0.9,1883,tcp,0.8914,47948,18505,ddos,1
1600000919,192.168.1.43,34300,10.0.0.1,502,tcp,0.3441,3623,1169,normal,0
1600000586,192.168.1.52,53074,10.0.0.2,502,tcp,0.7196,360,96,normal,0
1600000428,192.168.1.196,19862,10.0.0.2,8883,tcp,0.5719,2672,4278,password,1
1600000372,192.168.1.159,32964,10.0.0.9,80,tcp,1.245,37342,90601,backdoor,1
1600000217,192.168.1.46,37165,10.0.0.6,8883,tcp,0.6125,5514,3296,normal,0
1600000410,192.168.1.178,10655,10.0.0.4,80,tcp,0.5413,768,1301,normal,0
1600000176,192.168.1.31,60254,10.0.0.7,502,tcp,0.4621,2037,3007,normal,0
1600000623,192.168.1.39,46759,10.0.0.9,1883,tcp,1.0537,31383,68684,backdoor,1
1600000896,192.168.1.95,45253,10.0.0.1,502,tcp,1.7712,22401,8878,backdoor,1
1600000008,192.168.1.167,20777,10.0.0.6,8883,tcp,1.1649,259,257,normal,0
1600000378,192.168.1.155,3228,10.0.0.2,1883,tcp,0.7909,89282,63195,ddos,1
1600000772,192.168.1.39,8237,10.0.0.5,502,tcp,0.399,2421,2215,normal,0
1600000649,192.168.1.198,2459,10.0.0.7,1883,tcp,1.1651,32235,19155,scanning,1
1600000411,192.168.1.115,30724,10.0.0.5,8883,tcp,0.0679,4891,2447,normal,0
1600000200,192.168.1.25,2312,10.0.0.5,8883,tcp,0.6473,1704,672,normal,0
1600000787,192.168.1.46,48001,10.0.0.8,502,tcp,0.2513,43962,18027,ddos,1
1600000067,192.168.1.47,10715,10.0.0.6,80,tcp,0.1162,18225,5965,backdoor,1
1600000648,192.168.1.23,44155,10.0.0.6,8883,tcp,1.5215,2485,1819,normal,0
1600000255,192.168.1.53,23856,10.0.0.6,502,tcp,0.0424,327,469,normal,0
1600000508,192.168.1.111,33345,10.0.0.1,8883,tcp,0.1503,4901,2381,normal,0
1600000638,192.168.1.81,38639,10.0.0.2,80,tcp,1.5227,775,1688,normal,0
1600000307,192.168.1.171,31727,10.0.0.1,80,tcp,0.3259,712,1043,normal,0
1600000033,192.168.1.142,15976,10.0.0.1,1883,tcp,0.0306,1063,631,normal,0
1600000175,192.168.1.57,13715,10.0.0.1,8883,tcp,0.5519,1890,1304,normal,0
1600000645,192.168.1.174,29503,10.0.0.4,1883,tcp,0.6846,1072,2370,normal,0
1600000413,192.168.1.25,10037,10.0.0.8,502,tcp,0.2285,73066,36457,password,1
1600000476,192.168.1.185,32185,10.0.0.8,8883,tcp,1.43,18032,2954,ddos,1
1600000645,192.168.1.96,46505,10.0.0.1,1883,tcp,0.4494,1111,323,normal,0
1600000427,192.168.1.24,54881,10.0.0.5,502,tcp,0.2896,5005,1683,normal,0
1600000404,192.168.1.81,14268,10.0.0.5,8883,tcp,0.2592,706,2231,normal,0
1600000402,192.168.1.172,40055,10.0.0.3,502,tcp,0.6023,716,224,normal,0
1600000565,192.168.1.139,26764,10.0.0.9,8883,tcp,0.1087,2618,1268,normal,0
1600000084,192.168.1.69,59203,10.0.0.3,8883,tcp,0.3991,316,370,normal,0
1600000006,192.168.1.19,23867,10.0.0.2,80,tcp,0.4506,420,1185,normal,0
1600000676,192.168.1.65,49452,10.0.0.9,8883,tcp,1.1434,3149,2056,normal,0
1600000221,192.168.1.146,54906,10.0.0.1,80,tcp,0.1584,768,483,normal,0
1600000673,192.168.1.76,64619,10.0.0.3,1883,tcp,0.1816,89,165,normal,0
1600000570,192.168.1.184,22891,10.0.0.6,80,tcp,1.112,2671,2493,normal,0
1600000122,192.168.1.190,54483,10.0.0.2,8883,tcp,0.0369,376,67,normal,0
1600000992,192.168.1.182,10889,10.0.0.1,80,tcp,0.8042,1404,747,normal,0
1600000238,192.168.1.172,6063,10.0.0.1,80,tcp,2.203,648,1048,normal,0
1600000751,192.168.1.47,39844,10.0.0.1,8883,tcp,0.1368,1795,268,normal,0
1600000934,192.168.1.196,43792,10.0.0.5,8883,tcp,0.4256,938,2414,normal,0
1600000978,192.168.1.130,65352,10.0.0.4,502,tcp,1.7505,1725,421,normal,0
1600000765,192.168.1.183,58954,10.0.0.3,502,tcp,0.8901,28515,39444,scanning,1
1600000505,192.168.1.34,57192,10.0.0.8,80,tcp,0.0437,182,61,normal,0
1600000603,192.168.1.167,45225,10.0.0.2,502,tcp,0.1512,911,663,normal,0
1600000002,192.168.1.166,11528,10.0.0.6,1883,tcp,1.6122,108278,47141,scanning,1
1600000851,192.168.1.187,49374,10.0.0.2,502,tcp,0.0382,185,76,normal,0
1600000496,192.168.1.198,61574,10.0.0.2,1883,tcp,1.4491,66183,46663,password,1
1600000193,192.168.1.137,51276,10.0.0.8,502,tcp,0.2069,810,1446,normal,0
1600000646,192.168.1.147,6172,10.0.0.8,8883,tcp,1.6163,65435,56256,scanning,1
1600000878,192.168.1.127,62841,10.0.0.9,80,tcp,1.4924,47917,9664,ddos,1
1600000627,192.168.1.95,42989,10.0.0.9,8883,tcp,0.2646,183,288,normal,0
1600000395,192.168.1.27,17474,10.0.0.7,8883,tcp,0.2229,401,161,normal,0
1600000854,192.168.1.44,32612,10.0.0.4,1883,tcp,0.3603,1282,564,normal,0
1600000588,192.168.1.151,30258,10.0.0.7,1883,tcp,0.9352,2987,2483,normal,0
1600000165,192.168.1.180,45503,10.0.0.9,502,tcp,0.1418,49610,37906,scanning,1
1600000846,192.168.1.36,31875,10.0.0.7,1883,tcp,0.5712,1548,710,normal,0
1600000205,192.168.1.85,53677,10.0.0.2,502,tcp,2.3244,1432,1723,normal,0
1600000739,192.168.1.114,55140,10.0.0.3,8883,tcp,2.1327,4746,1730,normal,0
1600000239,192.168.1.140,59935,10.0.0.1,80,tcp,0.5735,91301,73994,ddos,1
1600000693,192.168.1.177,25017,10.0.0.9,502,tcp,0.2509,841,204,normal,0
1600000636,192.168.1.199,3321,10.0.0.8,1883,tcp,0.6426,840,536,normal,0
1600000100,192.168.1.146,24000,10.0.0.9,8883,tcp,0.5003,15570,47255,scanning,1
1600000826,192.168.1.199,31041,10.0.0.6,502,tcp,0.073,4005,2428,normal,0
1600000523,192.168.1.197,9965,10.0.0.3,502,tcp,1.6882,53561,21846,scanning,1
1600000389,192.168.1.106,56534,10.0.0.4,1883,tcp,0.3044,2521,743,normal,0
1600000657,192.168.1.49,10260,10.0.0.4,502,tcp,0.2631,1459,709,normal,0
1600000695,192.168.1.149,53215,10.0.0.5,502,tcp,0.2299,25143,12369,password,1
1600000563,192.168.1.48,29793,10.0.0.4,80,tcp,1.3292,4981,2543,normal,0
1600000743,192.168.1.59,11654,10.0.0.7,80,tcp,1.8146,3032,1362,normal,0
1600000498,192.168.1.193,9381,10.0.0.9,1883,tcp,0.1704,2222,2775,normal,0
1600000743,192.168.1.84,38541,10.0.0.7,502,tcp,0.0788,54450,50444,scanning,1
1600000437,192.168.1.38,9146,10.0.0.6,8883,tcp,1.535,11412,41753,ddos,1
1600000824,192.168.1.92,2760,10.0.0.7,80,tcp,0.5727,558,401,normal,0
1600000919,192.168.1.34,60887,10.0.0.6,8883,tcp,0.0442,641,329,normal,0
1600000538,192.168.1.131,2434,10.0.0.7,8883,tcp,0.9833,23091,34880,scanning,1
1600000993,192.168.1.184,7932,10.0.0.8,1883,tcp,0.4625,1545,1326,normal,0
1600000164,192.168.1.68,32224,10.0.0.9,8883,tcp,0.3905,34403,4069,password,1
1600000795,192.168.1.186,36240,10.0.0.7,1883,tcp,0.2655,646,416,normal,0
1600000978,192.168.1.90,53724,10.0.0.1,80,tcp,0.2536,1795,1124,normal,0
1600000376,192.168.1.96,57073,10.0.0.8,502,tcp,0.0643,149,176,normal,0
1600000553,192.168.1.168,47784,10.0.0.1,8883,tcp,0.5134,29701,6304,scanning,1
1600000737,192.168.1.101,23773,10.0.0.5,502,tcp,1.1773,1179,1500,normal,0
1600000430,192.168.1.38,8291,10.0.0.8,502,tcp,0.8214,2622,2286,normal,0
1600000222,192.168.1.90,27957,10.0.0.7,80,tcp,0.5512,3089,471,normal,0
1600000615,192.168.1.195,36666,10.0.0.3,8883,tcp,0.5445,73128,35055,password,1
1600000431,192.168.1.98,26865,10.0.0.7,80,tcp,0.6422,2546,2089,normal,0
1600000804,192.168.1.29,39404,10.0.0.9,8883,tcp,0.727,1694,1491,normal,0
1600000860,192.168.1.161,17575,10.0.0.5,1883,tcp,0.8525,630,371,normal,0
1600000165,192.168.1.74,1161,10.0.0.7,1883,tcp,1.2308,808,604,normal,0
1600000537,192.168.1.97,64644,10.0.0.4,8883,tcp,0.1805,2844,2329,normal,0
1600000057,192.168.1.161,14883,10.0.0.9,1883,tcp,0.1712,1608,1212,normal,0
1600000682,192.168.1.167,41284,10.0.0.2,80,tcp,0.9692,2340,1071,normal,0
1600000942,192.168.1.122,61576,10.0.0.9,1883,tcp,0.6469,1794,2240,normal,0
1600000632,192.168.1.21,51901,10.0.0.5,1883,tcp,0.0697,801,485,normal,0
1600000978,192.168.1.83,54331,10.0.0.2,1883,tcp,1.1566,31353,22281,scanning,1
1600000243,192.168.1.52,39563,10.0.0.2,502,tcp,1.1777,465,433,normal,0
1600000088,192.168.1.123,42587,10.0.0.5,502,tcp,0.001,1220,1980,normal,0
1600000615,192.168.1.20,44566,10.0.0.5,1883,tcp,0.0373,530,492,normal,0
1600000717,192.168.1.76,51676,10.0.0.8,80,tcp,0.424,514,158,normal,0
